-5.000000;1.042835
-4.990000;1.039811
-4.980000;1.036908
-4.970000;1.034124
-4.960000;1.031458
-4.950000;1.028909
-4.940000;1.026474
-4.930000;1.024153
-4.920000;1.021944
-4.910000;1.019847
-4.900000;1.017860
-4.890000;1.015982
-4.880000;1.014212
-4.870000;1.012549
-4.860000;1.010993
-4.850000;1.009542
-4.840000;1.008196
-4.830000;1.006955
-4.820000;1.005816
-4.810000;1.004781
-4.800000;1.003848
-4.790000;1.003017
-4.780000;1.002288
-4.770000;1.001659
-4.760000;1.001132
-4.750000;1.000705
-4.740000;1.000378
-4.730000;1.000152
-4.720000;1.000026
-4.710000;1.000000
-4.700000;1.000073
-4.690000;1.000247
-4.680000;1.000520
-4.670000;1.000894
-4.660000;1.001369
-4.650000;1.001944
-4.640000;1.002620
-4.630000;1.003397
-4.620000;1.004276
-4.610000;1.005258
-4.600000;1.006341
-4.590000;1.007528
-4.580000;1.008819
-4.570000;1.010214
-4.560000;1.011715
-4.550000;1.013321
-4.540000;1.015034
-4.530000;1.016854
-4.520000;1.018783
-4.510000;1.020822
-4.500000;1.022971
-4.490000;1.025233
-4.480000;1.027607
-4.470000;1.030095
-4.460000;1.032699
-4.450000;1.035419
-4.440000;1.038258
-4.430000;1.041217
-4.420000;1.044298
-4.410000;1.047502
-4.400000;1.050831
-4.390000;1.054287
-4.380000;1.057871
-4.370000;1.061587
-4.360000;1.065435
-4.350000;1.069460
-4.340000;1.073584
-4.330000;1.077848
-4.320000;1.082254
-4.310000;1.086807
-4.300000;1.091507
-4.290000;1.096358
-4.280000;1.101363
-4.270000;1.106525
-4.260000;1.111848
-4.250000;1.117334
-4.240000;1.122987
-4.230000;1.128812
-4.220000;1.134811
-4.210000;1.140989
-4.200000;1.147350
-4.190000;1.153899
-4.180000;1.160639
-4.170000;1.167576
-4.160000;1.174715
-4.150000;1.182060
-4.140000;1.189618
-4.130000;1.197393
-4.120000;1.205392
-4.110000;1.213621
-4.100000;1.222086
-4.090000;1.230794
-4.080000;1.239752
-4.070000;1.248967
-4.060000;1.258446
-4.050000;1.268199
-4.040000;1.278233
-4.030000;1.288556
-4.020000;1.299179
-4.010000;1.310111
-4.000000;1.321361
-3.990000;1.332941
-3.980000;1.344861
-3.970000;1.357134
-3.960000;1.369770
-3.950000;1.382784
-3.940000;1.396189
-3.930000;1.409998
-3.920000;1.424227
-3.910000;1.438892
-3.900000;1.454009
-3.890000;1.469595
-3.880000;1.485670
-3.870000;1.502252
-3.860000;1.519362
-3.850000;1.537022
-3.840000;1.555255
-3.830000;1.574085
-3.820000;1.593538
-3.810000;1.613641
-3.800000;1.634423
-3.790000;1.655916
-3.780000;1.678152
-3.770000;1.701166
-3.760000;1.724994
-3.750000;1.749678
-3.740000;1.775258
-3.730000;1.801781
-3.720000;1.829294
-3.710000;1.857849
-3.700000;1.887502
-3.690000;1.918313
-3.680000;1.950344
-3.670000;1.983665
-3.660000;2.018168
-3.650000;2.054282
-3.640000;2.091924
-3.630000;2.131189
-3.620000;2.172177
-3.610000;2.214998
-3.600000;2.259772
-3.590000;2.306629
-3.580000;2.355711
-3.570000;2.407174
-3.560000;2.461186
-3.550000;2.517935
-3.540000;2.577627
-3.530000;2.640488
-3.520000;2.706770
-3.510000;2.776749
-3.500000;2.850735
-3.490000;2.929073
-3.480000;3.012148
-3.470000;3.100391
-3.460000;3.194290
-3.450000;3.294393
-3.440000;3.401325
-3.430000;3.515795
-3.420000;3.638614
-3.410000;3.770715
-3.400000;3.913175
-3.390000;4.067245
-3.380000;4.234385
-3.370000;4.416310
-3.360000;4.615052
-3.350000;4.833030
-3.340000;5.073151
-3.330000;5.338941
-3.320000;5.634715
-3.310000;5.965814
-3.300000;6.338925
-3.290000;6.762540
-3.280000;7.247603
-3.270000;7.808468
-3.260000;8.464335
-3.250000;9.241491
-3.240000;10.176901
-3.230000;11.324254
-3.220000;12.764622
-3.210000;14.626464
-3.200000;17.126185
-3.190000;20.658933
-3.180000;26.031159
-3.170000;35.184028
-3.160000;54.272100
-3.150000;118.658296
-3.140000;-619.718411
-3.130000;-86.114834
-3.120000;-46.274767
-3.110000;-31.639983
-3.100000;-24.039623
-3.090000;-19.384999
-3.080000;-16.241822
-3.070000;-13.976925
-3.060000;-12.267466
-3.050000;-10.931562
-3.040000;-9.858926
-3.030000;-8.978796
-3.020000;-8.243685
-3.010000;-7.620537
-3.000000;-7.085634
-2.990000;-6.621516
-2.980000;-6.215043
-2.970000;-5.856139
-2.960000;-5.536947
-2.950000;-5.251248
-2.940000;-4.994061
-2.930000;-4.761343
-2.920000;-4.549783
-2.910000;-4.356640
-2.900000;-4.179628
-2.890000;-4.016825
-2.880000;-3.866600
-2.870000;-3.727567
-2.860000;-3.598532
-2.850000;-3.478467
-2.840000;-3.366482
-2.830000;-3.261797
-2.820000;-3.163734
-2.810000;-3.071693
-2.800000;-2.985146
-2.790000;-2.903625
-2.780000;-2.826713
-2.770000;-2.754039
-2.760000;-2.685270
-2.750000;-2.620106
-2.740000;-2.558281
-2.730000;-2.499550
-2.720000;-2.443693
-2.710000;-2.390513
-2.700000;-2.339827
-2.690000;-2.291470
-2.680000;-2.245291
-2.670000;-2.201152
-2.660000;-2.158927
-2.650000;-2.118500
-2.640000;-2.079762
-2.630000;-2.042617
-2.620000;-2.006972
-2.610000;-1.972907
-2.600000;-1.940004
-2.590000;-1.908369
-2.580000;-1.877934
-2.570000;-1.848637
-2.560000;-1.820420
-2.550000;-1.793228
-2.540000;-1.767010
-2.530000;-1.741720
-2.520000;-1.717313
-2.510000;-1.693748
-2.500000;-1.670986
-2.490000;-1.648991
-2.480000;-1.627728
-2.470000;-1.607165
-2.460000;-1.587272
-2.450000;-1.568020
-2.440000;-1.549383
-2.430000;-1.531336
-2.420000;-1.513853
-2.410000;-1.496914
-2.400000;-1.480496
-2.390000;-1.464579
-2.380000;-1.449144
-2.370000;-1.434173
-2.360000;-1.419648
-2.350000;-1.405555
-2.340000;-1.391876
-2.330000;-1.378597
-2.320000;-1.365705
-2.310000;-1.353186
-2.300000;-1.341027
-2.290000;-1.329216
-2.280000;-1.317742
-2.270000;-1.306595
-2.260000;-1.295762
-2.250000;-1.285236
-2.240000;-1.275006
-2.230000;-1.265062
-2.220000;-1.255397
-2.210000;-1.246003
-2.200000;-1.236871
-2.190000;-1.227993
-2.180000;-1.219363
-2.170000;-1.210974
-2.160000;-1.202819
-2.150000;-1.194892
-2.140000;-1.187187
-2.130000;-1.179698
-2.120000;-1.172419
-2.110000;-1.165345
-2.100000;-1.158471
-2.090000;-1.151792
-2.080000;-1.145304
-2.070000;-1.139001
-2.060000;-1.132881
-2.050000;-1.126938
-2.040000;-1.121168
-2.030000;-1.115568
-2.020000;-1.110135
-2.010000;-1.104863
-2.000000;-1.099752
-1.990000;-1.094796
-1.980000;-1.089993
-1.970000;-1.085341
-1.960000;-1.080835
-1.950000;-1.076474
-1.940000;-1.072255
-1.930000;-1.068175
-1.920000;-1.064195
-1.910000;-1.060389
-1.900000;-1.056715
-1.890000;-1.053172
-1.880000;-1.049757
-1.870000;-1.046468
-1.860000;-1.043303
-1.850000;-1.040262
-1.840000;-1.037341
-1.830000;-1.034540
-1.820000;-1.031857
-1.810000;-1.029290
-1.800000;-1.026838
-1.790000;-1.024500
-1.780000;-1.022275
-1.770000;-1.020161
-1.760000;-1.018157
-1.750000;-1.016263
-1.740000;-1.014477
-1.730000;-1.012798
-1.720000;-1.011225
-1.710000;-1.009759
-1.700000;-1.008397
-1.690000;-1.007139
-1.680000;-1.005985
-1.670000;-1.004934
-1.660000;-1.003985
-1.650000;-1.003139
-1.640000;-1.002394
-1.630000;-1.001750
-1.620000;-1.001207
-1.610000;-1.000764
-1.600000;-1.000422
-1.590000;-1.000180
-1.580000;-1.000039
-1.570000;-1.000000
-1.560000;-1.000055
-1.550000;-1.000213
-1.540000;-1.000472
-1.530000;-1.000830
-1.520000;-1.001289
-1.510000;-1.001849
-1.500000;-1.002509
-1.490000;-1.003271
-1.480000;-1.004134
-1.470000;-1.005100
-1.460000;-1.006168
-1.450000;-1.007339
-1.440000;-1.008614
-1.430000;-1.009993
-1.420000;-1.011477
-1.410000;-1.013067
-1.400000;-1.014764
-1.390000;-1.016568
-1.380000;-1.018481
-1.370000;-1.020503
-1.360000;-1.022636
-1.350000;-1.024880
-1.340000;-1.027237
-1.330000;-1.029708
-1.320000;-1.032295
-1.310000;-1.034998
-1.300000;-1.037820
-1.290000;-1.040761
-1.280000;-1.043824
-1.270000;-1.047009
-1.260000;-1.050320
-1.250000;-1.053780
-1.240000;-1.057345
-1.230000;-1.061040
